buyOrderCount,url,sellOrderList,buyOrderList,totalQty,sellOrderCount
5,http://backpack.tf/stats/Unique/Googol Glass Eyes/Tradable/Craftable,1.55 ref;1.33 ref;1.33 ref;1.11 ref;1.11 ref,2 ref;2.33 ref;2.33 ref;2.33 ref;2.33 ref,"10,237",5
0,http://backpack.tf/stats/Collector's/Googly Gazer/Tradable/Craftable,,,only one,0
0,http://backpack.tf/stats/Genuine/Googly Gazer/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Googly Gazer/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Googly Gazer/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Gone Commando/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Googly Gazer/Tradable/Craftable,1.11 ref;1 ref;1 ref,1.33 ref;1.33 ref;1.33 ref;1.33 ref;1.33 ref,"20,310",3
0,http://backpack.tf/stats/Collector's/Gone Commando/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Gone Commando/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Golden Garment/Tradable/Craftable,,,0,0
4,http://backpack.tf/stats/Strange/Gone Commando/Tradable/Craftable,"2 keys, 4.66 ref;1 key, 14.33 ref;1 key, 10 ref;1 key","2 keys, 8 ref;3 keys;3 keys;4 keys",538,4
0,http://backpack.tf/stats/Strange/Golden Garment/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Golden Garment/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Golden Garment/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Gone Commando/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Golden Garment/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Gone Commando/Tradable/Craftable,1.33 ref;1.22 ref,1.44 ref;1.44 ref;1.55 ref;1.55 ref;1.55 ref,"11,675",2
0,http://backpack.tf/stats/Genuine/Golden Frying Pan/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Golden Frying Pan/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Golden Garment/Tradable/Craftable,2.66 ref;2.44 ref;2.33 ref;2.33 ref;2.33 ref,2.66 ref;2.66 ref;2.66 ref;2.66 ref;2.66 ref,"23,127",5
0,http://backpack.tf/stats/Haunted/Golden Frying Pan/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Golden Frying Pan/Tradable/Craftable,950 keys;920 keys;900 keys;850 keys;800 keys,,114,5
0,http://backpack.tf/stats/Collector's/Gold Digger/Tradable/Craftable,,,4,0
0,http://backpack.tf/stats/Unique/Golden Frying Pan/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Gold Digger/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Gold Digger/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Gold Digger/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Gold Digger/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Golden Frying Pan/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Gold Botkiller Wrench Mk.II/Tradable/Craftable,,,0,0
3,http://backpack.tf/stats/Strange/Gold Botkiller Wrench Mk.II/Tradable/Craftable,"1 key, 14 ref;1 key, 13 ref;1 key, 12.22 ref;1 key, 12.11 ref;1 key, 12 ref","2 keys, 6 ref;2 keys, 10 ref;2 keys, 14.44 ref","1,914",5
0,http://backpack.tf/stats/Genuine/Gold Botkiller Wrench Mk.II/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Gold Digger/Tradable/Craftable,11 ref;4.33 ref;3.33 ref;3.33 ref;3.33 ref,3.33 ref;3.33 ref;3.33 ref;3.44 ref;3.44 ref,"25,882",5
0,http://backpack.tf/stats/Collector's/Gold Botkiller Wrench Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Gold Botkiller Wrench Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Unique/Gold Botkiller Wrench Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Gold Botkiller Wrench Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Gold Botkiller Wrench Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Gold Botkiller Wrench Mk.I/Tradable/Craftable,,,0,0
1,http://backpack.tf/stats/Strange/Gold Botkiller Wrench Mk.I/Tradable/Craftable,"2 keys, 9.33 ref;2 keys, 9 ref;2 keys, 9 ref;2 keys, 9 ref;2 keys, 9 ref","2 keys, 17.33 ref","1,568",5
0,http://backpack.tf/stats/Unique/Gold Botkiller Wrench Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Gold Botkiller Wrench Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Gold Botkiller Stickybomb Launcher Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Gold Botkiller Stickybomb Launcher Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Gold Botkiller Stickybomb Launcher Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Unique/Gold Botkiller Stickybomb Launcher Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Gold Botkiller Stickybomb Launcher Mk.I/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Strange/Gold Botkiller Stickybomb Launcher Mk.II/Tradable/Craftable,11.33 ref;11 ref;11 ref;10.66 ref;10 ref,"1 key;1 key;1 key, 12 ref;1 key, 15 ref;1 key, 15 ref","1,999",5
0,http://backpack.tf/stats/Genuine/Gold Botkiller Stickybomb Launcher Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Gold Botkiller Stickybomb Launcher Mk.II/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Strange/Gold Botkiller Stickybomb Launcher Mk.I/Tradable/Craftable,"1 key, 3.11 ref;1 key, 3 ref;1 key, 2 ref;1 key, 2 ref;1 key, 2 ref","1 key, 5 ref;24 ref;1 key, 6 ref;1 key, 6 ref;1 key, 10 ref","1,671",5
0,http://backpack.tf/stats/Unique/Gold Botkiller Stickybomb Launcher Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Gold Botkiller Sniper Rifle Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Gold Botkiller Stickybomb Launcher Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Gold Botkiller Stickybomb Launcher Mk.I/Tradable/Craftable,,,0,0
4,http://backpack.tf/stats/Strange/Gold Botkiller Sniper Rifle Mk.II/Tradable/Craftable,"1 key, 2.33 ref;1 key, 2 ref;1 key, 2 ref;1 key, 1 ref;1 key, 1 ref","1 key, 8 ref;1 key, 9 ref;1 key, 12 ref;2 keys, 3 ref","1,871",5
0,http://backpack.tf/stats/Haunted/Gold Botkiller Sniper Rifle Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Gold Botkiller Sniper Rifle Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Gold Botkiller Sniper Rifle Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Gold Botkiller Sniper Rifle Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Unique/Gold Botkiller Sniper Rifle Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Gold Botkiller Scattergun Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Gold Botkiller Sniper Rifle Mk.I/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Strange/Gold Botkiller Sniper Rifle Mk.I/Tradable/Craftable,"2 keys, 3.33 ref;2 keys, 2 ref;2 keys, 2 ref;2 keys, 2 ref;2 keys, 1 ref","2 keys, 8 ref;2 keys, 8 ref;2 keys, 8 ref;2 keys, 8 ref;2 keys, 9 ref","1,709",5
0,http://backpack.tf/stats/Genuine/Gold Botkiller Scattergun Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Gold Botkiller Sniper Rifle Mk.II/Tradable/Craftable,,,0,0
4,http://backpack.tf/stats/Strange/Gold Botkiller Scattergun Mk.II/Tradable/Craftable,"1 key, 10 ref;1 key, 8 ref;1 key, 7 ref;1 key, 6 ref;1 key, 6 ref",2 keys;2 keys;2 keys;2 keys,"1,873",5
0,http://backpack.tf/stats/Vintage/Gold Botkiller Scattergun Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Gold Botkiller Sniper Rifle Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Gold Botkiller Scattergun Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Gold Botkiller Scattergun Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Unique/Gold Botkiller Scattergun Mk.II/Tradable/Craftable,,,0,0
3,http://backpack.tf/stats/Strange/Gold Botkiller Scattergun Mk.I/Tradable/Craftable,"3 keys, 1 ref;2 keys, 14 ref;2 keys, 13 ref;2 keys, 13 ref;2 keys, 13 ref","3 keys, 5 ref;3 keys, 12 ref;4 keys","1,750",5
0,http://backpack.tf/stats/Vintage/Gold Botkiller Scattergun Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Unique/Gold Botkiller Sniper Rifle Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Gold Botkiller Scattergun Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Gold Botkiller Rocket Launcher Mk.II/Tradable/Craftable,"1 key, 6.33 ref;1 key, 6 ref;1 key, 5 ref;1 key, 2 ref;1 key, 1 ref",,"1,985",5
0,http://backpack.tf/stats/Unique/Gold Botkiller Scattergun Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Gold Botkiller Scattergun Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Gold Botkiller Rocket Launcher Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Gold Botkiller Rocket Launcher Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Gold Botkiller Rocket Launcher Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Gold Botkiller Rocket Launcher Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Gold Botkiller Rocket Launcher Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Gold Botkiller Rocket Launcher Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Gold Botkiller Rocket Launcher Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Gold Botkiller Minigun Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Gold Botkiller Rocket Launcher Mk.I/Tradable/Craftable,,,0,0
1,http://backpack.tf/stats/Strange/Gold Botkiller Rocket Launcher Mk.I/Tradable/Craftable,"3 keys, 16 ref;3 keys, 13.33 ref;3 keys, 12 ref;3 keys, 8.66 ref;3 keys, 8 ref",4 keys,"1,847",5
0,http://backpack.tf/stats/Vintage/Gold Botkiller Minigun Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Unique/Gold Botkiller Rocket Launcher Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Gold Botkiller Minigun Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Unique/Gold Botkiller Rocket Launcher Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Unique/Gold Botkiller Minigun Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Gold Botkiller Minigun Mk.II/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Strange/Gold Botkiller Minigun Mk.II/Tradable/Craftable,14 ref;12 ref;12 ref;11 ref;11 ref,"1 key;1 key, 4 ref;1 key, 4 ref;1 key, 4 ref;1 key, 5 ref","1,915",5
0,http://backpack.tf/stats/Haunted/Gold Botkiller Minigun Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Gold Botkiller Minigun Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Unique/Gold Botkiller Minigun Mk.I/Tradable/Craftable,,,0,0
3,http://backpack.tf/stats/Strange/Gold Botkiller Minigun Mk.I/Tradable/Craftable,"1 key, 7 ref;1 key, 6.33 ref;1 key, 6 ref;1 key, 6 ref;1 key, 6 ref","1 key;1 key, 16 ref;5 keys","1,604",5
0,http://backpack.tf/stats/Vintage/Gold Botkiller Minigun Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Gold Botkiller Medi Gun Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Gold Botkiller Minigun Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Gold Botkiller Medi Gun Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Gold Botkiller Medi Gun Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Gold Botkiller Medi Gun Mk.I/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Strange/Gold Botkiller Medi Gun Mk.II/Tradable/Craftable,15 ref;14.33 ref;14 ref;14 ref,"1 key, 6 ref;1 key, 6 ref;1 key, 9 ref;1 key, 10 ref;1 key, 13 ref","1,925",4
0,http://backpack.tf/stats/Unique/Gold Botkiller Medi Gun Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Gold Botkiller Medi Gun Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Gold Botkiller Knife Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Gold Botkiller Medi Gun Mk.II/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Strange/Gold Botkiller Knife Mk.II/Tradable/Craftable,14.66 ref;14 ref;14 ref;14 ref;14 ref,"20.77 ref;1 key, 2 ref;1 key, 3 ref;1 key, 6 ref;1 key, 7 ref","1,878",5
0,http://backpack.tf/stats/Unique/Gold Botkiller Medi Gun Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Gold Botkiller Knife Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Unique/Gold Botkiller Knife Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Gold Botkiller Knife Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Gold Botkiller Knife Mk.I/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Strange/Gold Botkiller Medi Gun Mk.I/Tradable/Craftable,"1 key, 13.11 ref;1 key, 13 ref;1 key, 12 ref;1 key, 12 ref;1 key, 11 ref","2 keys, 4.66 ref;2 keys, 6 ref;2 keys, 7 ref;2 keys, 8 ref;4 keys","1,652",5
0,http://backpack.tf/stats/Haunted/Gold Botkiller Knife Mk.II/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Strange/Gold Botkiller Knife Mk.I/Tradable/Craftable,"1 key, 14.11 ref;1 key, 14 ref;1 key, 14 ref;1 key, 13.33 ref;1 key, 13.33 ref","2 keys;2 keys;2 keys, 1.33 ref;2 keys, 2 ref;2 keys, 14 ref","1,573",5
0,http://backpack.tf/stats/Genuine/Gold Botkiller Knife Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Gold Botkiller Knife Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Gold Botkiller Knife Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Gold Botkiller Medi Gun Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Gold Botkiller Flame Thrower Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Unique/Gold Botkiller Knife Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Gold Botkiller Flame Thrower Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Gold Botkiller Flame Thrower Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Gold Botkiller Flame Thrower Mk.II/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Gold Botkiller Medi Gun Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Gold Botkiller Flame Thrower Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Gold Botkiller Flame Thrower Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Unique/Gold Botkiller Flame Thrower Mk.II/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Strange/Gold Botkiller Flame Thrower Mk.II/Tradable/Craftable,14 ref;13.88 ref;13 ref;13 ref;12.66 ref,"1 key;1 key;1 key;1 key, 3 ref;1 key, 17 ref","1,804",5
0,http://backpack.tf/stats/Genuine/Gold Botkiller Flame Thrower Mk.I/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Gold Botkiller Flame Thrower Mk.I/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Strange/Gold Botkiller Flame Thrower Mk.I/Tradable/Craftable,1 key;1 key;1 key,"1 key, 7 ref;1 key, 9 ref;1 key, 12 ref;1 key, 12 ref;1 key, 12 ref","1,587",3
0,http://backpack.tf/stats/Haunted/Gloves of Running Urgently/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Gloves of Running Urgently/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Gloves of Running Urgently/Tradable/Craftable,"3 keys;2 keys, 9 ref;2 keys",,123,3
0,http://backpack.tf/stats/Genuine/Gloves of Running Urgently/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Unique/Gold Botkiller Flame Thrower Mk.I/Tradable/Craftable,,,0,0
4,http://backpack.tf/stats/Haunted/Glob/Tradable/Craftable,4.11 ref;4.11 ref;4 ref;3 ref,7 ref;9 ref;10 ref;10 ref,"2,509",4
0,http://backpack.tf/stats/Genuine/Glob/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Glob/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Strange/Gloves of Running Urgently/Tradable/Craftable,2.22 ref;2.11 ref;2.11 ref;2.11 ref;1.66 ref,2.22 ref;2.22 ref;2.33 ref;2.33 ref;2.33 ref,"30,566",5
0,http://backpack.tf/stats/Vintage/Glob/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Glitched Circuit Board/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Gloves of Running Urgently/Tradable/Craftable,,0.05 ref;0.05 ref;0.05 ref;0.05 ref;0.05 ref,"1,056,789",0
0,http://backpack.tf/stats/Strange/Glitched Circuit Board/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Glitched Circuit Board/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Glob/Tradable/Craftable,,,0,0
1,http://backpack.tf/stats/Unique/Glob/Tradable/Craftable,,10 ref,660,0
0,http://backpack.tf/stats/Unique/Glitched Circuit Board/Tradable/Craftable,11 keys;5 keys,,104,2
0,http://backpack.tf/stats/Vintage/Glitched Circuit Board/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Glengarry Bonnet/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Glengarry Bonnet/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Glengarry Bonnet/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Glengarry Bonnet/Tradable/Craftable,1.11 ref;1.11 ref;1 ref;1 ref,1 ref;1.27 ref;1.33 ref;1.33 ref;1.44 ref,"15,560",4
0,http://backpack.tf/stats/Haunted/Glasgow Great Helm/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Glasgow Great Helm/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Glasgow Great Helm/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Glasgow Great Helm/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Vintage/Glengarry Bonnet/Tradable/Craftable,5.77 ref;5.77 ref;5.77 ref;5.66 ref;5.55 ref,7 ref;8 ref;14 ref;14 ref;15 ref,"11,086",5
0,http://backpack.tf/stats/Collector's/Gilded Guard/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Glasgow Great Helm/Tradable/Craftable,1 ref;1 ref,1.33 ref;1.33 ref;1.66 ref;1.66 ref;1.66 ref,"16,995",2
0,http://backpack.tf/stats/Strange/Gilded Guard/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Gilded Guard/Tradable/Craftable,,,0,0
2,http://backpack.tf/stats/Genuine/Glengarry Bonnet/Tradable/Craftable,6.22 ref;6.22 ref;6.11 ref;6.11 ref;6 ref,8 ref;10 ref,"3,272",5
0,http://backpack.tf/stats/Genuine/Glitched Circuit Board/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Gilded Guard/Tradable/Craftable,1.11 ref;1.11 ref;1.11 ref;1 ref,1.22 ref;1.22 ref;1.27 ref;1.33 ref;1.33 ref,"3,644",4
0,http://backpack.tf/stats/Vintage/Gilded Guard/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Giger Counter/Tradable/Craftable,,,0,0
3,http://backpack.tf/stats/Genuine/Gilded Guard/Tradable/Craftable,2.77 ref;2.77 ref;2.66 ref;2.55 ref;2.44 ref,2.66 ref;2.66 ref;2.77 ref,"13,037",5
0,http://backpack.tf/stats/Collector's/Glasgow Great Helm/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Giger Counter/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Giger Counter/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Giftapult/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Giger Counter/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Strange/Giger Counter/Tradable/Craftable,"10 keys, 8.11 ref;10 keys, 8 ref;10 keys, 4 ref;10 keys, 3 ref;10 keys, 2.22 ref","11 keys, 17 ref;12 keys;12 keys;12 keys;12 keys",382,5
0,http://backpack.tf/stats/Vintage/Giftapult/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Giftapult/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Giftapult/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Giftapult/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Giger Counter/Tradable/Craftable,"2 keys, 1.11 ref;2 keys, 0.66 ref;2 keys;2 keys;2 keys","2 keys, 1.66 ref;2 keys, 1.88 ref;2 keys, 2 ref;2 keys, 2 ref;2 keys, 3 ref","2,999",5
0,http://backpack.tf/stats/Collector's/Gift Wrap/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Gift Wrap/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Giftapult/Tradable/Craftable,11 ref;0.05 ref,0.11 ref;0.11 ref;0.11 ref;0.11 ref;0.11 ref,"43,904",2
0,http://backpack.tf/stats/Genuine/Gift Wrap/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Gift Wrap/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Gift Wrap/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Gift Wrap/Tradable/Craftable,8 ref;8 ref;8 ref;8 ref;8 ref,5 ref;8.66 ref;9 ref;9 ref;9 ref,"22,849",5
0,http://backpack.tf/stats/Haunted/Gift Bringer/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Gift Bringer/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Gift Bringer/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Gift Bringer/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Gift Bringer/Tradable/Craftable,17 ref;17 ref;16.77 ref;16.77 ref;16.77 ref,17 ref;17.66 ref;17.66 ref;17.66 ref;17.66 ref,"6,844",5
5,http://backpack.tf/stats/Strange/Gift Bringer/Tradable/Craftable,"2 keys, 13.11 ref;2 keys, 12 ref;2 keys, 11 ref;2 keys, 10 ref;2 keys, 9 ref","3 keys, 3 ref;3 keys, 4 ref;3 keys, 5 ref;3 keys, 6 ref;3 keys, 8 ref",867,5
1,http://backpack.tf/stats/Haunted/Ghoul Gibbin' Gear/Tradable/Craftable,,5 keys,384,0
0,http://backpack.tf/stats/Collector's/Ghoul Gibbin' Gear/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Ghoul Gibbin' Gear/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Ghoul Gibbin' Gear/Tradable/Craftable,,,0,0
